DATE,10M3*2,1Q_LAG
1968/12/10,-6.11,12.9501
1968/12/11,-6.13,12.9501
1968/12/12,-6.18,12.9501
1968/12/13,-6.15,12.9501
1968/12/16,-6.22,12.9501
1968/12/17,-6.25,12.9501
1968/12/18,-6.44,12.9501
1968/12/19,-6.57,12.9501
1968/12/20,-6.7,12.9501
1968/12/23,-6.81,12.9501
1968/12/24,-6.75,12.9501
1968/12/26,-6.49,12.9501
1968/12/27,-6.56,12.9501
1968/12/30,-6.61,12.9501
1968/12/31,-6.58,12.9501
1969/1/2,-6.6,20.46049999
1969/1/3,-6.59,20.46049999
1969/1/6,-6.64,20.46049999
1969/1/7,-6.74,20.46049999
1969/1/8,-6.71,20.46049999
1969/1/9,-6.64,20.46049999
1969/1/10,-6.59,20.46049999
1969/1/13,-6.54,20.46049999
1969/1/14,-6.48,20.46049999
1969/1/15,-6.38,20.46049999
1969/1/16,-6.14,20.46049999
1969/1/17,-6.15,20.46049999
1969/1/20,-6.09,20.46049999
1969/1/21,-6.21,20.46049999
1969/1/22,-6.25,20.46049999
1969/1/23,-6.24,20.46049999
1969/1/24,-6.25,20.46049999
1969/1/27,-6.27,20.46049999
1969/1/28,-6.29,20.46049999
1969/1/29,-6.31,20.46049999
1969/1/30,-6.32,20.46049999
1969/1/31,-6.33,20.46049999
1969/2/3,-6.32,20.46049999
1969/2/4,-6.26,20.46049999
1969/2/5,-6.31,20.46049999
1969/2/6,-6.38,20.46049999
1969/2/7,-6.38,20.46049999
1969/2/10,-6.36,20.46049999
1969/2/11,-6.36,20.46049999
1969/2/13,-6.33,20.46049999
1969/2/14,-6.37,20.46049999
1969/2/17,-6.42,20.46049999
1969/2/18,-6.46,20.46049999
1969/2/19,-6.54,20.46049999
1969/2/20,-6.55,20.46049999
1969/2/21,-6.52,20.46049999
1969/2/24,-6.54,20.46049999
1969/2/25,-6.52,20.46049999
1969/2/26,-6.58,20.46049999
1969/2/27,-6.71,20.46049999
1969/2/28,-6.74,20.46049999
1969/3/3,-6.77,20.46049999
1969/3/4,-6.68,20.46049999
1969/3/5,-6.72,20.46049999
1969/3/6,-6.74,20.46049999
1969/3/7,-6.73,20.46049999
1969/3/10,-6.67,20.46049999
1969/3/11,-6.58,20.46049999
1969/3/12,-6.45,20.46049999
1969/3/13,-6.42,20.46049999
1969/3/14,-6.35,20.46049999
1969/3/17,-6.45,20.46049999
1969/3/18,-6.39,20.46049999
1969/3/19,-6.38,20.46049999
1969/3/20,-6.37,20.46049999
1969/3/21,-6.37,20.46049999
1969/3/24,-6.24,20.46049999
1969/3/25,-6.32,20.46049999
1969/3/26,-6.28,20.46049999
1969/3/27,-6.25,20.46049999
1969/3/28,-6.26,20.46049999
1969/4/1,-6.21,20.46049999
1969/4/2,-6.29,20.46049999
1969/4/3,-6.32,45.70280001
1969/4/7,-6.36,45.70280001
1969/4/8,-6.33,45.70280001
1969/4/9,-6.25,45.70280001
1969/4/10,-6.32,45.70280001
1969/4/11,-6.29,45.70280001
1969/4/14,-6.22,45.70280001
1969/4/15,-6.37,45.70280001
1969/4/16,-6.34,45.70280001
1969/4/17,-6.35,45.70280001
1969/4/18,-6.38,45.70280001
1969/4/21,-6.3,45.70280001
1969/4/22,-6.28,45.70280001
1969/4/23,-6.32,45.70280001
1969/4/24,-6.36,45.70280001
1969/4/25,-6.41,45.70280001
1969/4/28,-6.43,45.70280001
1969/4/29,-6.47,45.70280001
1969/4/30,-6.44,45.70280001
1969/5/1,-6.53,45.70280001
1969/5/2,-6.53,45.70280001
1969/5/5,-6.55,45.70280001
1969/5/6,-6.54,45.70280001
1969/5/7,-6.58,45.70280001
1969/5/8,-6.58,45.70280001
1969/5/9,-6.61,45.70280001
1969/5/12,-6.67,45.70280001
1969/5/13,-6.63,45.70280001
1969/5/14,-6.6,45.70280001
1969/5/15,-6.66,45.70280001
1969/5/16,-6.75,45.70280001
1969/5/19,-6.86,45.70280001
1969/5/20,-6.82,45.70280001
1969/5/21,-6.72,45.70280001
1969/5/22,-6.76,45.70280001
1969/5/23,-6.82,45.70280001
1969/5/26,-6.82,45.70280001
1969/5/27,-6.82,45.70280001
1969/5/28,-6.82,45.70280001
1969/5/29,-6.84,45.70280001
1969/6/2,-6.88,45.70280001
1969/6/3,-6.87,45.70280001
1969/6/4,-6.92,45.70280001
1969/6/5,-6.94,45.70280001
1969/6/6,-6.94,45.70280001
1969/6/9,-7.07,45.70280001
1969/6/10,-6.96,45.70280001
1969/6/11,-6.98,45.70280001
1969/6/12,-6.9,45.70280001
1969/6/13,-6.89,45.70280001
1969/6/16,-6.87,45.70280001
1969/6/17,-6.92,45.70280001
1969/6/18,-6.95,45.70280001
1969/6/19,-7.07,45.70280001
1969/6/20,-7.15,45.70280001
1969/6/23,-7.24,45.70280001
1969/6/24,-7.33,45.70280001
1969/6/25,-7.39,45.70280001
1969/6/26,-7.3,45.70280001
1969/6/27,-7.5,45.70280001
1969/6/30,-7.69,45.70280001
1969/7/1,-7.79,45.70280001
1969/7/2,-7.87,45.70280001
1969/7/3,-7.85,89.22820001
1969/7/7,-7.88,89.22820001
1969/7/8,-7.89,89.22820001
1969/7/9,-7.94,89.22820001
1969/7/10,-7.88,89.22820001
1969/7/11,-7.64,89.22820001
1969/7/14,-7.79,89.22820001
1969/7/15,-7.84,89.22820001
1969/7/16,-7.77,89.22820001
1969/7/17,-7.81,89.22820001
1969/7/18,-7.8,89.22820001
1969/7/22,-8.04,89.22820001
1969/7/23,-8.04,89.22820001
1969/7/24,-8.02,89.22820001
1969/7/25,-8.01,89.22820001
1969/7/28,-8.03,89.22820001
1969/7/29,-8.02,89.22820001
1969/7/30,-8.04,89.22820001
1969/7/31,-7.94,89.22820001
1969/8/1,-7.96,89.22820001
1969/8/4,-7.85,89.22820001
1969/8/5,-7.78,89.22820001
1969/8/6,-7.82,89.22820001
1969/8/7,-7.83,89.22820001
1969/8/8,-7.88,89.22820001
1969/8/11,-7.97,89.22820001
1969/8/12,-8.04,89.22820001
1969/8/13,-8.04,89.22820001
1969/8/14,-7.98,89.22820001
1969/8/15,-7.92,89.22820001
1969/8/18,-7.82,89.22820001
1969/8/19,-7.77,89.22820001
1969/8/20,-7.76,89.22820001
1969/8/21,-7.8,89.22820001
1969/8/22,-7.85,89.22820001
1969/8/25,-7.88,89.22820001
1969/8/26,-7.94,89.22820001
1969/8/27,-7.97,89.22820001
1969/8/28,-7.97,89.22820001
1969/8/29,-7.91,89.22820001
1969/9/2,-7.95,89.22820001
1969/9/3,-8.02,89.22820001
1969/9/4,-8.08,89.22820001
1969/9/5,-8.21,89.22820001
1969/9/8,-8.33,89.22820001
1969/9/9,-8.26,89.22820001
1969/9/10,-8.22,89.22820001
1969/9/11,-8.33,89.22820001
1969/9/12,-8.4,89.22820001
1969/9/15,-8.43,89.22820001
1969/9/16,-8.42,89.22820001
1969/9/17,-8.4,89.22820001
1969/9/18,-8.51,89.22820001
1969/9/19,-8.46,89.22820001
1969/9/22,-8.48,89.22820001
1969/9/23,-8.42,89.22820001
1969/9/24,-8.45,89.22820001
1969/9/25,-8.5,89.22820001
1969/9/26,-8.62,89.22820001
1969/9/29,-8.65,89.22820001
1969/9/30,-8.75,89.22820001
1969/10/1,-8.76,97.60567002
1969/10/2,-8.65,97.60567002
1969/10/3,-8.56,97.60567002
1969/10/6,-8.53,97.60567002
1969/10/7,-8.43,97.60567002
1969/10/8,-8.37,97.60567002
1969/10/9,-8.42,97.60567002
1969/10/10,-8.18,97.60567002
1969/10/14,-7.96,97.60567002
1969/10/15,-8.02,97.60567002
1969/10/16,-7.92,97.60567002
1969/10/17,-7.75,97.60567002
1969/10/20,-7.57,97.60567002
1969/10/21,-7.51,97.60567002
1969/10/22,-7.68,97.60567002
1969/10/23,-7.78,97.60567002
1969/10/24,-7.76,97.60567002
1969/10/27,-7.77,97.60567002
1969/10/28,-7.8,97.60567002
1969/10/29,-7.84,97.60567002
1969/10/30,-7.84,97.60567002
1969/10/31,-7.88,97.60567002
1969/11/3,-7.88,97.60567002
1969/11/5,-7.99,97.60567002
1969/11/6,-8.07,97.60567002
1969/11/7,-8.05,97.60567002
1969/11/10,-8.07,97.60567002
1969/11/12,-8.14,97.60567002
1969/11/13,-8.22,97.60567002
1969/11/14,-8.18,97.60567002
1969/11/17,-8.29,97.60567002
1969/11/18,-8.3,97.60567002
1969/11/19,-8.27,97.60567002
1969/11/20,-8.39,97.60567002
1969/11/21,-8.36,97.60567002
1969/11/24,-8.21,97.60567002
1969/11/25,-8.1,97.60567002
1969/11/26,-8.16,97.60567002
1969/11/28,-8.05,97.60567002
1969/12/1,-7.91,97.60567002
1969/12/2,-8.05,97.60567002
1969/12/3,-8.25,97.60567002
1969/12/4,-8.29,97.60567002
1969/12/5,-8.31,97.60567002
1969/12/8,-8.36,97.60567002
1969/12/9,-8.54,97.60567002
1969/12/10,-8.67,97.60567002
1969/12/11,-8.66,97.60567002
1969/12/12,-8.6,97.60567002
1969/12/15,-8.55,97.60567002
1969/12/16,-8.66,97.60567002
1969/12/17,-8.68,97.60567002
1969/12/18,-8.67,97.60567002
1969/12/19,-8.53,97.60567002
1969/12/22,-8.54,97.60567002
1969/12/23,-8.62,97.60567002
1969/12/24,-8.65,97.60567002
1969/12/26,-8.73,97.60567002
1969/12/29,-8.97,97.60567002
1969/12/30,-8.89,97.60567002
1969/12/31,-8.94,91.58425
1970/1/2,-8.84,91.58425
1970/1/5,-8.8,91.58425
1970/1/6,-8.8,91.58425
1970/1/7,-8.85,91.58425
1970/1/8,-8.74,91.58425
1970/1/9,-8.62,91.58425
1970/1/12,-8.6,91.58425
1970/1/13,-8.55,91.58425
1970/1/14,-8.6,91.58425
1970/1/15,-8.61,91.58425
1970/1/16,-8.45,91.58425
1970/1/19,-8.41,91.58425
1970/1/20,-8.56,91.58425
1970/1/21,-8.55,91.58425
1970/1/22,-8.61,91.58425
1970/1/23,-8.69,91.58425
1970/1/26,-8.75,91.58425
1970/1/27,-8.78,91.58425
1970/1/28,-8.82,91.58425
1970/1/29,-8.87,91.58425
1970/1/30,-8.79,91.58425
1970/2/2,-8.55,91.58425
1970/2/3,-8.5,91.58425
1970/2/4,-8.64,91.58425
1970/2/5,-8.67,91.58425
1970/2/6,-8.6,91.58425
1970/2/9,-8.52,91.58425
1970/2/10,-8.58,91.58425
1970/2/11,-8.55,91.58425
1970/2/13,-8.37,91.58425
1970/2/16,-8.37,91.58425
1970/2/17,-8.25,91.58425
1970/2/18,-8.22,91.58425
1970/2/19,-8.21,91.58425
1970/2/20,-8.28,91.58425
1970/2/24,-8.26,91.58425
1970/2/25,-8,91.58425
1970/2/26,-7.78,91.58425
1970/2/27,-7.64,91.58425
1970/3/2,-7.71,91.58425
1970/3/3,-7.67,91.58425
1970/3/4,-7.55,91.58425
1970/3/5,-7.34,91.58425
1970/3/6,-7.2,91.58425
1970/3/9,-7.19,91.58425
1970/3/10,-7.1,91.58425
1970/3/11,-7.21,91.58425
1970/3/12,-7.28,91.58425
1970/3/13,-7.37,91.58425
1970/3/16,-7.3,91.58425
1970/3/17,-7.46,91.58425
1970/3/18,-7.36,91.58425
1970/3/19,-6.97,91.58425
1970/3/20,-7.18,91.58425
1970/3/23,-7.07,91.58425
1970/3/24,-6.88,91.58425
1970/3/25,-6.78,91.58425
1970/3/26,-6.96,91.58425
1970/3/30,-7.17,91.58425
1970/3/31,-7.18,91.58425
1970/4/1,-7.02,91.58425
1970/4/2,-7.1,91.58425
1970/4/3,-7.14,91.58425
1970/4/6,-7.25,91.58425
1970/4/7,-7.16,94.99551002
1970/4/8,-7.09,94.99551002
1970/4/9,-7.06,94.99551002
1970/4/10,-7.09,94.99551002
1970/4/13,-7.22,94.99551002
1970/4/14,-7.24,94.99551002
1970/4/15,-7.35,94.99551002
1970/4/16,-7.5,94.99551002
1970/4/17,-7.48,94.99551002
1970/4/20,-7.48,94.99551002
1970/4/21,-7.52,94.99551002
1970/4/22,-7.53,94.99551002
1970/4/23,-7.52,94.99551002
1970/4/24,-7.7,94.99551002
1970/4/27,-7.74,94.99551002
1970/4/28,-7.71,94.99551002
1970/4/29,-7.7,94.99551002
1970/4/30,-7.96,94.99551002
1970/5/1,-7.97,94.99551002
1970/5/4,-8.02,94.99551002
1970/5/5,-8,94.99551002
1970/5/6,-7.98,94.99551002
1970/5/7,-7.88,94.99551002
1970/5/8,-7.86,94.99551002
1970/5/11,-8.06,94.99551002
1970/5/12,-8.04,94.99551002
1970/5/13,-8.03,94.99551002
1970/5/14,-8.06,94.99551002
1970/5/15,-8.01,94.99551002
1970/5/18,-8.02,94.99551002
1970/5/19,-7.98,94.99551002
1970/5/20,-8.01,94.99551002
1970/5/21,-8,94.99551002
1970/5/22,-8.01,94.99551002
1970/5/25,-8.07,94.99551002
1970/5/26,-7.96,94.99551002
1970/5/27,-7.84,94.99551002
1970/5/28,-7.78,94.99551002
1970/5/29,-7.73,94.99551002
1970/6/1,-7.56,94.99551002
1970/6/2,-7.64,94.99551002
1970/6/3,-7.64,94.99551002
1970/6/4,-7.66,94.99551002
1970/6/5,-7.84,94.99551002
1970/6/8,-7.73,94.99551002
1970/6/9,-7.72,94.99551002
1970/6/10,-7.71,94.99551002
1970/6/11,-7.76,94.99551002
1970/6/12,-7.9,94.99551002
1970/6/15,-7.9,94.99551002
1970/6/16,-7.87,94.99551002
1970/6/17,-7.96,94.99551002
1970/6/18,-7.98,94.99551002
1970/6/19,-7.98,94.99551002
1970/6/22,-7.94,94.99551002
1970/6/23,-7.91,94.99551002
1970/6/24,-7.98,94.99551002
1970/6/25,-7.9,94.99551002
1970/6/26,-7.9,94.99551002
1970/6/29,-7.88,94.99551002
1970/6/30,-7.86,94.99551002
1970/7/1,-7.74,94.99551002
1970/7/2,-7.61,94.99551002
1970/7/6,-7.67,94.99551002
1970/7/7,-7.66,94.65547
1970/7/8,-7.69,94.65547
1970/7/9,-7.71,94.65547
1970/7/10,-7.66,94.65547
1970/7/13,-7.63,94.65547
1970/7/14,-7.61,94.65547
1970/7/15,-7.57,94.65547
1970/7/16,-7.52,94.65547
1970/7/17,-7.63,94.65547
1970/7/20,-7.74,94.65547
1970/7/21,-7.71,94.65547
1970/7/22,-7.67,94.65547
1970/7/23,-7.58,94.65547
1970/7/24,-7.64,94.65547
1970/7/27,-7.7,94.65547
1970/7/28,-7.71,94.65547
1970/7/29,-7.71,94.65547
1970/7/30,-7.72,94.65547
1970/7/31,-7.64,94.65547
1970/8/3,-7.65,94.65547
1970/8/4,-7.68,94.65547
1970/8/5,-7.68,94.65547
1970/8/6,-7.65,94.65547
1970/8/7,-7.65,94.65547
1970/8/10,-7.68,94.65547
1970/8/11,-7.62,94.65547
1970/8/12,-7.56,94.65547
1970/8/13,-7.5,94.65547
1970/8/14,-7.45,94.65547
1970/8/17,-7.41,94.65547
1970/8/18,-7.36,94.65547
1970/8/19,-7.27,94.65547
1970/8/20,-7.24,94.65547
1970/8/21,-7.18,94.65547
1970/8/24,-7.06,94.65547
1970/8/25,-7.08,94.65547
1970/8/26,-7.11,94.65547
1970/8/27,-7.18,94.65547
1970/8/28,-7.19,94.65547
1970/8/31,-7.23,94.65547
1970/9/1,-7.25,94.65547
1970/9/2,-7.2,94.65547
1970/9/3,-7.18,94.65547
1970/9/4,-7.05,94.65547
1970/9/8,-7.08,94.65547
1970/9/9,-7.1,94.65547
1970/9/10,-7.06,94.65547
1970/9/11,-7,94.65547
1970/9/14,-6.96,94.65547
1970/9/15,-6.94,94.65547
1970/9/16,-6.84,94.65547
1970/9/17,-6.7,94.65547
1970/9/18,-6.71,94.65547
1970/9/21,-6.63,94.65547
1970/9/22,-6.56,94.65547
1970/9/23,-6.38,94.65547
1970/9/24,-6.5,94.65547
1970/9/25,-6.54,94.65547
1970/9/28,-6.67,94.65547
1970/9/29,-6.64,94.65547
1970/9/30,-6.65,94.65547
1970/10/1,-6.65,15.87290002
1970/10/2,-6.66,15.87290002
1970/10/5,-6.7,15.87290002
1970/10/6,-6.62,15.87290002
1970/10/7,-6.59,15.87290002
1970/10/8,-6.65,15.87290002
1970/10/9,-6.59,15.87290002
1970/10/13,-6.57,15.87290002
1970/10/14,-6.54,15.87290002
1970/10/15,-6.6,15.87290002
1970/10/16,-6.61,15.87290002
1970/10/19,-6.73,15.87290002
1970/10/20,-6.67,15.87290002
1970/10/21,-6.62,15.87290002
1970/10/22,-6.62,15.87290002
1970/10/23,-6.6,15.87290002
1970/10/26,-6.58,15.87290002
1970/10/27,-6.48,15.87290002
1970/10/28,-6.46,15.87290002
1970/10/29,-6.39,15.87290002
1970/10/30,-6.37,15.87290002
1970/11/2,-6.3,15.87290002
1970/11/4,-6.31,15.87290002
1970/11/5,-6.14,15.87290002
1970/11/6,-6.13,15.87290002
1970/11/9,-6.04,15.87290002
1970/11/10,-6.16,15.87290002
1970/11/12,-6.19,15.87290002
1970/11/13,-6,15.87290002
1970/11/16,-5.86,15.87290002
1970/11/17,-5.69,15.87290002
1970/11/18,-5.46,15.87290002
1970/11/19,-5.28,15.87290002
1970/11/20,-5.12,15.87290002
1970/11/23,-5.04,15.87290002
1970/11/24,-5.15,15.87290002
1970/11/25,-4.98,15.87290002
1970/11/27,-4.96,15.87290002
1970/11/30,-4.95,15.87290002
1970/12/1,-4.96,15.87290002
1970/12/2,-4.99,15.87290002
1970/12/3,-4.91,15.87290002
